;
; LinkTag
;
Record Type,Name,Description,Enabled,Input Tag,Output Tag,Dead Value,Link Mode,Link Rate,Trigger Tag,Comparison,Value,Trigger Type,Trigger Scan Rate
"Link Tag","SC-A3-Ex16.Ports.ifInOctets-13","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInOctets-13","Diag.SNMP.SC-A3-Ex16.Ports.ifInOctets-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInOctets-14","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInOctets-14","Diag.SNMP.SC-A3-Ex16.Ports.ifInOctets-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInOctets-15","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInOctets-15","Diag.SNMP.SC-A3-Ex16.Ports.ifInOctets-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifInOctets-16","резерв","1","SNMP.SC-A3-Ex16.Ports.ifInOctets-16","Diag.SNMP.SC-A3-Ex16.Ports.ifInOctets-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-01","ШС. Коммутатор L3 (осн.) A5/1","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-01","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-02","ШС. Сервер ДМЗ АА1/3","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-02","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-03","ШС. Сервер ДМЗ АА1/1","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-03","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-03","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-04","МНС-2.КЦ. КК СТМ (осн.) А5.04","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-04","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-04","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-05","АСТУЭ основной канал","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-05","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-05","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-06","АРМ ККС основной канал","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-06","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-06","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-07","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-07","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-07","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-08","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-08","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-08","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-09","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-09","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-09","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-10","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-10","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-10","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-11","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-11","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-11","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-12","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-12","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-12","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-13","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-13","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-13","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-14","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-14","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-14","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-15","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-15","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-15","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Ports.ifOperStatus-16","резерв","1","SNMP.SC-A3-Ex16.Ports.ifOperStatus-16","Diag.SNMP.SC-A3-Ex16.Ports.ifOperStatus-16","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Status.Avar","Авария","1","_AdvancedTags.SC-A3-Ex16.Avar","Diag.SNMP.SC-A3-Ex16.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A3-Ex16.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-A3-Ex16.Avar","Diag.SNMP.SC-A3-Ex16.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Status","Доступность устройства","1","SNMP.SC-A4._System._NoError","Diag.SNMP.SC-A4.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.ObjName","Шкаф серверный. Маршрутизатор с МСЭ (рез.) A4. ","1","SNMP.SC-A4.ObjName","Diag.SNMP.SC-A4.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifAdminStatus-17","Сеть ПД ОАО "СТН" резервный канал","1","SNMP.SC-A4.Ports.ifAdminStatus-17","Diag.SNMP.SC-A4.Ports.ifAdminStatus-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifAdminStatus-18","резерв","1","SNMP.SC-A4.Ports.ifAdminStatus-18","Diag.SNMP.SC-A4.Ports.ifAdminStatus-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifAdminStatus-19","резерв","1","SNMP.SC-A4.Ports.ifAdminStatus-19","Diag.SNMP.SC-A4.Ports.ifAdminStatus-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInErrors-17","Сеть ПД ОАО "СТН" резервный канал","1","SNMP.SC-A4.Ports.ifInErrors-17","Diag.SNMP.SC-A4.Ports.ifInErrors-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInErrors-18","резерв","1","SNMP.SC-A4.Ports.ifInErrors-18","Diag.SNMP.SC-A4.Ports.ifInErrors-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInErrors-19","резерв","1","SNMP.SC-A4.Ports.ifInErrors-19","Diag.SNMP.SC-A4.Ports.ifInErrors-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInOctets-17","Сеть ПД ОАО "СТН" резервный канал","1","SNMP.SC-A4.Ports.ifInOctets-17","Diag.SNMP.SC-A4.Ports.ifInOctets-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInOctets-18","резерв","1","SNMP.SC-A4.Ports.ifInOctets-18","Diag.SNMP.SC-A4.Ports.ifInOctets-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifInOctets-19","резерв","1","SNMP.SC-A4.Ports.ifInOctets-19","Diag.SNMP.SC-A4.Ports.ifInOctets-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifOperStatus-17","Сеть ПД ОАО "СТН" резервный канал","1","SNMP.SC-A4.Ports.ifOperStatus-17","Diag.SNMP.SC-A4.Ports.ifOperStatus-17","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifOperStatus-18","резерв","1","SNMP.SC-A4.Ports.ifOperStatus-18","Diag.SNMP.SC-A4.Ports.ifOperStatus-18","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Ports.ifOperStatus-19","резерв","1","SNMP.SC-A4.Ports.ifOperStatus-19","Diag.SNMP.SC-A4.Ports.ifOperStatus-19","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.CPULoad","Загрузка CPU","1","SNMP.SC-A4.State.CPULoad","Diag.SNMP.SC-A4.State.CPULoad","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.CPUTemp","Температура процессора","1","SNMP.SC-A4.State.CPUTemp","Diag.SNMP.SC-A4.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.PowerState1","Состояние ввода питания №1","1","SNMP.SC-A4.State.PowerState1","Diag.SNMP.SC-A4.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.PowerState2","Состояние ввода питания №2","1","SNMP.SC-A4.State.PowerState2","Diag.SNMP.SC-A4.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.FanStatus1","Состояние вентилятора №1","1","SNMP.SC-A4.State.FanStatus1","Diag.SNMP.SC-A4.State.FanStatus1","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.FanStatus2","Состояние вентилятора №2","1","SNMP.SC-A4.State.FanStatus2","Diag.SNMP.SC-A4.State.FanStatus2","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.FanStatus3","Состояние вентилятора №3","1","SNMP.SC-A4.State.FanStatus3","Diag.SNMP.SC-A4.State.FanStatus3","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.FanStatus4","Состояние вентилятора №4","1","SNMP.SC-A4.State.FanStatus4","Diag.SNMP.SC-A4.State.FanStatus4","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.State.FanStatus5","Состояние вентилятора №5","1","SNMP.SC-A4.State.FanStatus5","Diag.SNMP.SC-A4.State.FanStatus5","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Property.FW","Версия прошивки","1","SNMP.SC-A4.Property.FW","Diag.SNMP.SC-A4.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Property.IP","IP адресс","1","SNMP.SC-A4.Property.IP","Diag.SNMP.SC-A4.Property.IP","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Property.Mask","Маска","1","SNMP.SC-A4.Property.Mask","Diag.SNMP.SC-A4.Property.Mask","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Property.Name","Наименование устройства","1","SNMP.SC-A4.Property.Name","Diag.SNMP.SC-A4.Property.Name","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Property.sysUpTime","Время работы","1","SNMP.SC-A4.Property.sysUpTime","Diag.SNMP.SC-A4.Property.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Status.Avar","Авария","1","_AdvancedTags.SC-A4.Avar","Diag.SNMP.SC-A4.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A4.Status.Errors","Количество ошибок","1","_AdvancedTags.SC-A4.Avar","Diag.SNMP.SC-A4.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Status","Доступность устройства","1","SNMP.SC-AU4-Ex16._System._NoError","Diag.SNMP.SC-AU4-Ex16.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.ObjName","Шкаф серверный. Маршрутизатор с МСЭ (рез.) A4. Расширение на 16 портов","1","SNMP.SC-AU4-Ex16.ObjName","Diag.SNMP.SC-AU4-Ex16.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-01","ШС. Коммутатор L3 (рез.) A6/1","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-01","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-02","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-02","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-03","ШС. Сервер ДМЗ АА1/2","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-03","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-04","МНС-2.КЦ. КК СТМ (рез.) А6.04","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-04","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-05","АСТУЭ резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-05","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-06","АРМ ККС резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-06","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-07","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-07","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-08","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-08","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-09","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-09","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-10","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-10","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-11","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-11","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-12","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-12","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-13","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-13","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-14","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-14","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-15","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-15","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifAdminStatus-16","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-16","Diag.SNMP.SC-AU4-Ex16.Ports.ifAdminStatus-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-01","ШС. Коммутатор L3 (рез.) A6/1","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-01","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-02","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-02","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-03","ШС. Сервер ДМЗ АА1/2","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-03","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-04","МНС-2.КЦ. КК СТМ (рез.) А6.04","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-04","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-05","АСТУЭ резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-05","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-06","АРМ ККС резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-06","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-07","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-07","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-08","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-08","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-09","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-09","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-10","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-10","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-11","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-11","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-12","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-12","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-13","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-13","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-14","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-14","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-15","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-15","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInErrors-16","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInErrors-16","Diag.SNMP.SC-AU4-Ex16.Ports.ifInErrors-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-01","ШС. Коммутатор L3 (рез.) A6/1","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-01","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-02","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-02","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-03","ШС. Сервер ДМЗ АА1/2","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-03","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-04","МНС-2.КЦ. КК СТМ (рез.) А6.04","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-04","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-05","АСТУЭ резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-05","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-06","АРМ ККС резервный канал","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-06","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-07","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-07","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-08","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-08","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-09","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-09","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-10","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-10","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-11","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-11","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-12","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-12","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-13","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-13","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-14","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-14","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-AU4-Ex16.Ports.ifInOctets-15","резерв","1","SNMP.SC-AU4-Ex16.Ports.ifInOctets-15","Diag.SNMP.SC-AU4-Ex16.Ports.ifInOctets-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
